"Step","longattn-seperated - grouped_lm_loss/decade_0","longattn-seperated - grouped_lm_loss/decade_0__MIN","longattn-seperated - grouped_lm_loss/decade_0__MAX","longattn-seperated - grouped_lm_loss/decade_6","longattn-seperated - grouped_lm_loss/decade_6__MIN","longattn-seperated - grouped_lm_loss/decade_6__MAX","longattn-no-muon - grouped_lm_loss/decade_0","longattn-no-muon - grouped_lm_loss/decade_0__MIN","longattn-no-muon - grouped_lm_loss/decade_0__MAX","longattn-no-muon - grouped_lm_loss/decade_6","longattn-no-muon - grouped_lm_loss/decade_6__MIN","longattn-no-muon - grouped_lm_loss/decade_6__MAX","longattn - grouped_lm_loss/decade_0","longattn - grouped_lm_loss/decade_0__MIN","longattn - grouped_lm_loss/decade_0__MAX","longattn - grouped_lm_loss/decade_6","longattn - grouped_lm_loss/decade_6__MIN","longattn - grouped_lm_loss/decade_6__MAX"
"993","2.066926916440328","2.066926916440328","2.066926916440328","1.5904563665390015","1.5904563665390015","1.5904563665390015","2.069759474860297","2.069759474860297","2.069759474860297","1.6337703168392181","1.6337703168392181","1.6337703168392181","2.0744789176517062","2.0744789176517062","2.0744789176517062","1.5935215950012207","1.5935215950012207","1.5935215950012207"
"994","1.5461077822579279","1.5461077822579279","1.5461077822579279","1.19984632730484","1.19984632730484","1.19984632730484","1.5468658208847046","1.5468658208847046","1.5468658208847046","1.2199434041976929","1.2199434041976929","1.2199434041976929","1.549437681833903","1.549437681833903","1.549437681833903","1.2021101415157318","1.2021101415157318","1.2021101415157318"
"995","1.624346865548028","1.624346865548028","1.624346865548028","1.2870138883590698","1.2870138883590698","1.2870138883590698","1.6268032126956515","1.6268032126956515","1.6268032126956515","1.3301368951797485","1.3301368951797485","1.3301368951797485","1.6275663243399725","1.6275663243399725","1.6275663243399725","1.286169856786728","1.286169856786728","1.286169856786728"
"996","1.634107192357381","1.634107192357381","1.634107192357381","1.242200642824173","1.242200642824173","1.242200642824173","1.635095755259196","1.635095755259196","1.635095755259196","1.285424143075943","1.285424143075943","1.285424143075943","1.6399478514989216","1.6399478514989216","1.6399478514989216","1.2386517822742462","1.2386517822742462","1.2386517822742462"
"997","1.8880347543292575","1.8880347543292575","1.8880347543292575","1.7146821022033691","1.7146821022033691","1.7146821022033691","1.892981105380588","1.892981105380588","1.892981105380588","1.732945829629898","1.732945829629898","1.732945829629898","1.9012635283999972","1.9012635283999972","1.9012635283999972","1.7145183980464935","1.7145183980464935","1.7145183980464935"
"998","2.009039534462823","2.009039534462823","2.009039534462823","1.6017645001411438","1.6017645001411438","1.6017645001411438","2.0146105024549694","2.0146105024549694","2.0146105024549694","1.6444896459579468","1.6444896459579468","1.6444896459579468","2.0229010449515448","2.0229010449515448","2.0229010449515448","1.6076347529888153","1.6076347529888153","1.6076347529888153"
"999","1.624637868669298","1.624637868669298","1.624637868669298","1.131158709526062","1.131158709526062","1.131158709526062","1.6251511176427205","1.6251511176427205","1.6251511176427205","1.1662697196006775","1.1662697196006775","1.1662697196006775","1.6346247328652277","1.6346247328652277","1.6346247328652277","1.1321983933448792","1.1321983933448792","1.1321983933448792"
"1000","1.7821453942192926","1.7821453942192926","1.7821453942192926","1.5109672546386719","1.5109672546386719","1.5109672546386719","1.784720540046692","1.784720540046692","1.784720540046692","1.5363833904266357","1.5363833904266357","1.5363833904266357","1.7897205750147502","1.7897205750147502","1.7897205750147502","1.5114188492298126","1.5114188492298126","1.5114188492298126"
"1001","1.6591654883490667","1.6591654883490667","1.6591654883490667","1.3598895072937012","1.3598895072937012","1.3598895072937012","1.6606981754302979","1.6606981754302979","1.6606981754302979","1.3861559629440308","1.3861559629440308","1.3861559629440308","1.6629261440700955","1.6629261440700955","1.6629261440700955","1.3596641719341278","1.3596641719341278","1.3596641719341278"
"1002","1.7154341008928087","1.7154341008928087","1.7154341008928087","1.3195478320121765","1.3195478320121765","1.3195478320121765","1.7183849414189656","1.7183849414189656","1.7183849414189656","1.3813636302947998","1.3813636302947998","1.3813636302947998","1.724547757042779","1.724547757042779","1.724547757042779","1.3176980912685394","1.3176980912685394","1.3176980912685394"
"1003","1.6853246953752306","1.6853246953752306","1.6853246953752306","1.396630436182022","1.396630436182022","1.396630436182022","1.6907762156592474","1.6907762156592474","1.6907762156592474","1.4291716814041138","1.4291716814041138","1.4291716814041138","1.6908375289705064","1.6908375289705064","1.6908375289705064","1.3978046476840973","1.3978046476840973","1.3978046476840973"
"1004","1.7060202095243666","1.7060202095243666","1.7060202095243666","1.173511266708374","1.173511266708374","1.173511266708374","1.7055161396662395","1.7055161396662395","1.7055161396662395","1.2280387878417969","1.2280387878417969","1.2280387878417969","1.7108575767940946","1.7108575767940946","1.7108575767940946","1.1748159229755402","1.1748159229755402","1.1748159229755402"
"1005","1.7497205204433866","1.7497205204433866","1.7497205204433866","1.3995825052261353","1.3995825052261353","1.3995825052261353","1.7524730364481609","1.7524730364481609","1.7524730364481609","1.4416950345039368","1.4416950345039368","1.4416950345039368","1.7514646848042805","1.7514646848042805","1.7514646848042805","1.3975683152675629","1.3975683152675629","1.3975683152675629"
"1006","1.5658671591016982","1.5658671591016982","1.5658671591016982","1.287749171257019","1.287749171257019","1.287749171257019","1.5709017250272963","1.5709017250272963","1.5709017250272963","1.3132640421390533","1.3132640421390533","1.3132640421390533","1.5676320261425443","1.5676320261425443","1.5676320261425443","1.2854477167129517","1.2854477167129517","1.2854477167129517"
"1007","1.6279276741875544","1.6279276741875544","1.6279276741875544","1.2961114943027496","1.2961114943027496","1.2961114943027496","1.6289001570807562","1.6289001570807562","1.6289001570807562","1.333232432603836","1.333232432603836","1.333232432603836","1.6323572794596355","1.6323572794596355","1.6323572794596355","1.2940431535243988","1.2940431535243988","1.2940431535243988"
"1008","1.7058121495776706","1.7058121495776706","1.7058121495776706","1.3377242684364319","1.3377242684364319","1.3377242684364319","1.7073542806837294","1.7073542806837294","1.7073542806837294","1.3762614727020264","1.3762614727020264","1.3762614727020264","1.7110158999760945","1.7110158999760945","1.7110158999760945","1.3345644772052765","1.3345644772052765","1.3345644772052765"
"1009","1.8278882371054754","1.8278882371054754","1.8278882371054754","1.5597842633724213","1.5597842633724213","1.5597842633724213","1.8321880102157593","1.8321880102157593","1.8321880102157593","1.60344660282135","1.60344660282135","1.60344660282135","1.8351254595650568","1.8351254595650568","1.8351254595650568","1.5565624237060547","1.5565624237060547","1.5565624237060547"
"1010","1.8169035116831462","1.8169035116831462","1.8169035116831462","1.3447275161743164","1.3447275161743164","1.3447275161743164","1.8232740428712633","1.8232740428712633","1.8232740428712633","1.3800728619098663","1.3800728619098663","1.3800728619098663","1.8222672939300537","1.8222672939300537","1.8222672939300537","1.3444982469081879","1.3444982469081879","1.3444982469081879"
"1011","1.837419244978163","1.837419244978163","1.837419244978163","1.3727093935012817","1.3727093935012817","1.3727093935012817","1.8404979175991483","1.8404979175991483","1.8404979175991483","1.4335791766643524","1.4335791766643524","1.4335791766643524","1.8422926796807184","1.8422926796807184","1.8422926796807184","1.3694970607757568","1.3694970607757568","1.3694970607757568"
"1012","1.9633137385050456","1.9633137385050456","1.9633137385050456","1.548048585653305","1.548048585653305","1.548048585653305","1.9656934208340116","1.9656934208340116","1.9656934208340116","1.5962028503417969","1.5962028503417969","1.5962028503417969","1.9677540063858032","1.9677540063858032","1.9677540063858032","1.5457483530044556","1.5457483530044556","1.5457483530044556"
"1013","1.6404333644443088","1.6404333644443088","1.6404333644443088","1.3105839490890503","1.3105839490890503","1.3105839490890503","1.6404178142547607","1.6404178142547607","1.6404178142547607","1.3385319113731384","1.3385319113731384","1.3385319113731384","1.6428120533625286","1.6428120533625286","1.6428120533625286","1.3111677765846252","1.3111677765846252","1.3111677765846252"
"1014","1.7660808430777655","1.7660808430777655","1.7660808430777655","1.3651626706123352","1.3651626706123352","1.3651626706123352","1.765894889831543","1.765894889831543","1.765894889831543","1.4234760403633118","1.4234760403633118","1.4234760403633118","1.7688316504160564","1.7688316504160564","1.7688316504160564","1.3639627993106842","1.3639627993106842","1.3639627993106842"
"1015","1.533506949742635","1.533506949742635","1.533506949742635","1.1822486817836761","1.1822486817836761","1.1822486817836761","1.5350937710867987","1.5350937710867987","1.5350937710867987","1.2052287757396698","1.2052287757396698","1.2052287757396698","1.5339524216122098","1.5339524216122098","1.5339524216122098","1.1829872727394104","1.1829872727394104","1.1829872727394104"
"1016","1.7787038087844849","1.7787038087844849","1.7787038087844849","1.3574953973293304","1.3574953973293304","1.3574953973293304","1.7771278487311468","1.7771278487311468","1.7771278487311468","1.397247701883316","1.397247701883316","1.397247701883316","1.7822630802790325","1.7822630802790325","1.7822630802790325","1.3550293743610382","1.3550293743610382","1.3550293743610382"
"1017","1.6767937077416315","1.6767937077416315","1.6767937077416315","1.260926991701126","1.260926991701126","1.260926991701126","1.6768395768271551","1.6768395768271551","1.6768395768271551","1.2866106927394867","1.2866106927394867","1.2866106927394867","1.6806452406777277","1.6806452406777277","1.6806452406777277","1.2568238973617554","1.2568238973617554","1.2568238973617554"
"1018","2.014628595776028","2.014628595776028","2.014628595776028","1.6180391311645508","1.6180391311645508","1.6180391311645508","2.0188529756334095","2.0188529756334095","2.0188529756334095","1.6488548815250397","1.6488548815250397","1.6488548815250397","2.0201925701565213","2.0201925701565213","2.0201925701565213","1.6187480092048645","1.6187480092048645","1.6187480092048645"
"1019","1.5245177613364325","1.5245177613364325","1.5245177613364325","1.254870355129242","1.254870355129242","1.254870355129242","1.52451843685574","1.52451843685574","1.52451843685574","1.2924773693084717","1.2924773693084717","1.2924773693084717","1.526978227827284","1.526978227827284","1.526978227827284","1.2553797364234924","1.2553797364234924","1.2553797364234924"
"1020","1.6260356373257108","1.6260356373257108","1.6260356373257108","1.2739843130111694","1.2739843130111694","1.2739843130111694","1.6292162073983087","1.6292162073983087","1.6292162073983087","1.3005548417568207","1.3005548417568207","1.3005548417568207","1.6318358845180936","1.6318358845180936","1.6318358845180936","1.2735839486122131","1.2735839486122131","1.2735839486122131"
"1021","1.7721508741378784","1.7721508741378784","1.7721508741378784","1.4691208004951477","1.4691208004951477","1.4691208004951477","1.7751738627751668","1.7751738627751668","1.7751738627751668","1.4990023970603943","1.4990023970603943","1.4990023970603943","1.7750272750854492","1.7750272750854492","1.7750272750854492","1.4696105420589447","1.4696105420589447","1.4696105420589447"
"1022","1.6827571524514093","1.6827571524514093","1.6827571524514093","1.2047623991966248","1.2047623991966248","1.2047623991966248","1.683395438724094","1.683395438724094","1.683395438724094","1.2694569528102875","1.2694569528102875","1.2694569528102875","1.6844563881556194","1.6844563881556194","1.6844563881556194","1.1972675621509552","1.1972675621509552","1.1972675621509552"
"1023","1.7395185894436307","1.7395185894436307","1.7395185894436307","1.3657276928424835","1.3657276928424835","1.3657276928424835","1.740006513065762","1.740006513065762","1.740006513065762","1.4082891643047333","1.4082891643047333","1.4082891643047333","1.7450507084528606","1.7450507084528606","1.7450507084528606","1.3642765581607819","1.3642765581607819","1.3642765581607819"
"1024","1.551295969221327","1.551295969221327","1.551295969221327","1.195701003074646","1.195701003074646","1.195701003074646","1.552733646498786","1.552733646498786","1.552733646498786","1.2302967309951782","1.2302967309951782","1.2302967309951782","1.5564957062403362","1.5564957062403362","1.5564957062403362","1.1973352432250977","1.1973352432250977","1.1973352432250977"
"1025","1.809028771188524","1.809028771188524","1.809028771188524","1.4840597212314606","1.4840597212314606","1.4840597212314606","1.8099681933720906","1.8099681933720906","1.8099681933720906","1.5080564618110657","1.5080564618110657","1.5080564618110657","1.8141123718685574","1.8141123718685574","1.8141123718685574","1.4882394671440125","1.4882394671440125","1.4882394671440125"
"1026","1.743177917268541","1.743177917268541","1.743177917268541","1.411538541316986","1.411538541316986","1.411538541316986","1.74563647641076","1.74563647641076","1.74563647641076","1.443571925163269","1.443571925163269","1.443571925163269","1.7456687821282282","1.7456687821282282","1.7456687821282282","1.4080189168453217","1.4080189168453217","1.4080189168453217"
"1027","1.5340211523903742","1.5340211523903742","1.5340211523903742","1.0542940497398376","1.0542940497398376","1.0542940497398376","1.5353872908486261","1.5353872908486261","1.5353872908486261","1.0836828351020813","1.0836828351020813","1.0836828351020813","1.5387132035361395","1.5387132035361395","1.5387132035361395","1.0508503019809723","1.0508503019809723","1.0508503019809723"
"1028","1.571448392338223","1.571448392338223","1.571448392338223","1.2769426107406616","1.2769426107406616","1.2769426107406616","1.5742345253626506","1.5742345253626506","1.5742345253626506","1.3066903054714203","1.3066903054714203","1.3066903054714203","1.5765483246909247","1.5765483246909247","1.5765483246909247","1.2814379930496216","1.2814379930496216","1.2814379930496216"
"1029","2.0155364672342935","2.0155364672342935","2.0155364672342935","1.530222862958908","1.530222862958908","1.530222862958908","2.0197548866271973","2.0197548866271973","2.0197548866271973","1.5646310448646545","1.5646310448646545","1.5646310448646545","2.0226185586717396","2.0226185586717396","2.0226185586717396","1.5332702100276947","1.5332702100276947","1.5332702100276947"
"1030","1.8092502223120794","1.8092502223120794","1.8092502223120794","1.4030408561229706","1.4030408561229706","1.4030408561229706","1.81247791979048","1.81247791979048","1.81247791979048","1.4509532451629639","1.4509532451629639","1.4509532451629639","1.8149633937411838","1.8149633937411838","1.8149633937411838","1.4005220532417297","1.4005220532417297","1.4005220532417297"
"1031","1.908174369070265","1.908174369070265","1.908174369070265","1.5290968418121338","1.5290968418121338","1.5290968418121338","1.9141196807225545","1.9141196807225545","1.9141196807225545","1.580498069524765","1.580498069524765","1.580498069524765","1.917866004837884","1.917866004837884","1.917866004837884","1.5294843316078186","1.5294843316078186","1.5294843316078186"
"1032","1.9080670939551458","1.9080670939551458","1.9080670939551458","1.3719381093978882","1.3719381093978882","1.3719381093978882","1.9115128649605646","1.9115128649605646","1.9115128649605646","1.426948368549347","1.426948368549347","1.426948368549347","1.917069090737237","1.917069090737237","1.917069090737237","1.371843695640564","1.371843695640564","1.371843695640564"
"1033","1.5075413783391316","1.5075413783391316","1.5075413783391316","1.2097413837909698","1.2097413837909698","1.2097413837909698","1.508842666943868","1.508842666943868","1.508842666943868","1.2379123270511627","1.2379123270511627","1.2379123270511627","1.5114375352859497","1.5114375352859497","1.5114375352859497","1.2059971392154694","1.2059971392154694","1.2059971392154694"
"1034","1.69990070660909","1.69990070660909","1.69990070660909","1.2220677733421326","1.2220677733421326","1.2220677733421326","1.7002898189756606","1.7002898189756606","1.7002898189756606","1.2783849835395813","1.2783849835395813","1.2783849835395813","1.707321736547682","1.707321736547682","1.707321736547682","1.21831876039505","1.21831876039505","1.21831876039505"
"1035","1.7227665848202176","1.7227665848202176","1.7227665848202176","1.1813839972019196","1.1813839972019196","1.1813839972019196","1.7226307524575128","1.7226307524575128","1.7226307524575128","1.2332125306129456","1.2332125306129456","1.2332125306129456","1.7280119392606947","1.7280119392606947","1.7280119392606947","1.1795172691345215","1.1795172691345215","1.1795172691345215"
"1036","1.7149971723556519","1.7149971723556519","1.7149971723556519","1.55680713057518","1.55680713057518","1.55680713057518","1.7139861186345418","1.7139861186345418","1.7139861186345418","1.564183533191681","1.564183533191681","1.564183533191681","1.7173735565609403","1.7173735565609403","1.7173735565609403","1.555785983800888","1.555785983800888","1.555785983800888"
"1037","1.8322091102600098","1.8322091102600098","1.8322091102600098","1.4415512681007385","1.4415512681007385","1.4415512681007385","1.8340551720725164","1.8340551720725164","1.8340551720725164","1.4748124778270721","1.4748124778270721","1.4748124778270721","1.8392562998665705","1.8392562998665705","1.8392562998665705","1.4437478482723236","1.4437478482723236","1.4437478482723236"
"1038","1.9886796871821086","1.9886796871821086","1.9886796871821086","1.629750519990921","1.629750519990921","1.629750519990921","1.98723566532135","1.98723566532135","1.98723566532135","1.6521545052528381","1.6521545052528381","1.6521545052528381","1.9920000235239665","1.9920000235239665","1.9920000235239665","1.6317857503890991","1.6317857503890991","1.6317857503890991"
"1039","1.8251638677385118","1.8251638677385118","1.8251638677385118","1.2827412486076355","1.2827412486076355","1.2827412486076355","1.8254721429612901","1.8254721429612901","1.8254721429612901","1.3328607082366943","1.3328607082366943","1.3328607082366943","1.8276671701007419","1.8276671701007419","1.8276671701007419","1.2811657190322876","1.2811657190322876","1.2811657190322876"
"1040","1.86246829562717","1.86246829562717","1.86246829562717","1.521741658449173","1.521741658449173","1.521741658449173","1.8644481235080295","1.8644481235080295","1.8644481235080295","1.5440528094768524","1.5440528094768524","1.5440528094768524","1.8682135740915935","1.8682135740915935","1.8682135740915935","1.52215176820755","1.52215176820755","1.52215176820755"
"1041","1.8180990086661444","1.8180990086661444","1.8180990086661444","1.421046406030655","1.421046406030655","1.421046406030655","1.8200938701629639","1.8200938701629639","1.8200938701629639","1.4645871818065643","1.4645871818065643","1.4645871818065643","1.8285902473661635","1.8285902473661635","1.8285902473661635","1.4190330803394318","1.4190330803394318","1.4190330803394318"
"1042","1.7723289728164673","1.7723289728164673","1.7723289728164673","1.507128745317459","1.507128745317459","1.507128745317459","1.7728604740566678","1.7728604740566678","1.7728604740566678","1.5422488451004028","1.5422488451004028","1.5422488451004028","1.7756362093819513","1.7756362093819513","1.7756362093819513","1.5079987049102783","1.5079987049102783","1.5079987049102783"
"1043","1.7091385788387723","1.7091385788387723","1.7091385788387723","1.3874350190162659","1.3874350190162659","1.3874350190162659","1.7111319038603041","1.7111319038603041","1.7111319038603041","1.4124921262264252","1.4124921262264252","1.4124921262264252","1.7110963132646348","1.7110963132646348","1.7110963132646348","1.3878137171268463","1.3878137171268463","1.3878137171268463"
"1044","1.6405118571387396","1.6405118571387396","1.6405118571387396","1.3328138887882233","1.3328138887882233","1.3328138887882233","1.644782132572598","1.644782132572598","1.644782132572598","1.3676101863384247","1.3676101863384247","1.3676101863384247","1.6459305816226535","1.6459305816226535","1.6459305816226535","1.33036270737648","1.33036270737648","1.33036270737648"
"1045","1.7964163621266682","1.7964163621266682","1.7964163621266682","1.4024072885513306","1.4024072885513306","1.4024072885513306","1.8013964758978949","1.8013964758978949","1.8013964758978949","1.4397111535072327","1.4397111535072327","1.4397111535072327","1.8036212391323514","1.8036212391323514","1.8036212391323514","1.4045417308807373","1.4045417308807373","1.4045417308807373"
"1046","1.583254337310791","1.583254337310791","1.583254337310791","1.2286677062511444","1.2286677062511444","1.2286677062511444","1.5840076473024156","1.5840076473024156","1.5840076473024156","1.272078424692154","1.272078424692154","1.272078424692154","1.5865912437438965","1.5865912437438965","1.5865912437438965","1.2281538546085358","1.2281538546085358","1.2281538546085358"
"1047","1.7699679136276245","1.7699679136276245","1.7699679136276245","1.4013706743717194","1.4013706743717194","1.4013706743717194","1.7741295099258423","1.7741295099258423","1.7741295099258423","1.4313313961029053","1.4313313961029053","1.4313313961029053","1.7815228038363986","1.7815228038363986","1.7815228038363986","1.4015681147575378","1.4015681147575378","1.4015681147575378"
"1048","1.5409753057691786","1.5409753057691786","1.5409753057691786","1.398419976234436","1.398419976234436","1.398419976234436","1.542496058675978","1.542496058675978","1.542496058675978","1.4297495782375336","1.4297495782375336","1.4297495782375336","1.5484073956807454","1.5484073956807454","1.5484073956807454","1.400850534439087","1.400850534439087","1.400850534439087"
"1049","1.6322117646535237","1.6322117646535237","1.6322117646535237","1.2884670794010162","1.2884670794010162","1.2884670794010162","1.6334427065319486","1.6334427065319486","1.6334427065319486","1.3098716735839844","1.3098716735839844","1.3098716735839844","1.6401772101720173","1.6401772101720173","1.6401772101720173","1.2881591320037842","1.2881591320037842","1.2881591320037842"
"1050","1.8587759335835774","1.8587759335835774","1.8587759335835774","1.5641728043556213","1.5641728043556213","1.5641728043556213","1.8641096088621352","1.8641096088621352","1.8641096088621352","1.5858033001422882","1.5858033001422882","1.5858033001422882","1.869809905687968","1.869809905687968","1.869809905687968","1.5663229525089264","1.5663229525089264","1.5663229525089264"
"1051","1.6419105264875624","1.6419105264875624","1.6419105264875624","1.2260037958621979","1.2260037958621979","1.2260037958621979","1.6487707164552476","1.6487707164552476","1.6487707164552476","1.2717489898204803","1.2717489898204803","1.2717489898204803","1.648543079694112","1.648543079694112","1.648543079694112","1.2220042645931244","1.2220042645931244","1.2220042645931244"
"1052","2.239237387975057","2.239237387975057","2.239237387975057","1.7414300441741943","1.7414300441741943","1.7414300441741943","2.237925238079495","2.237925238079495","2.237925238079495","1.7846359312534332","1.7846359312534332","1.7846359312534332","2.245324320263333","2.245324320263333","2.245324320263333","1.7355594336986542","1.7355594336986542","1.7355594336986542"
"1053","1.9368421104219224","1.9368421104219224","1.9368421104219224","1.4857078194618225","1.4857078194618225","1.4857078194618225","1.9374466472201877","1.9374466472201877","1.9374466472201877","1.5481017231941223","1.5481017231941223","1.5481017231941223","1.944145189391242","1.944145189391242","1.944145189391242","1.4800645112991333","1.4800645112991333","1.4800645112991333"
"1054","1.8700177934434679","1.8700177934434679","1.8700177934434679","1.3584034144878387","1.3584034144878387","1.3584034144878387","1.8733886612786188","1.8733886612786188","1.8733886612786188","1.4053494036197662","1.4053494036197662","1.4053494036197662","1.8753202623791165","1.8753202623791165","1.8753202623791165","1.3547693192958832","1.3547693192958832","1.3547693192958832"
"1055","1.9003412061267428","1.9003412061267428","1.9003412061267428","1.415191650390625","1.415191650390625","1.415191650390625","1.9045891496870253","1.9045891496870253","1.9045891496870253","1.4677575826644897","1.4677575826644897","1.4677575826644897","1.910396655400594","1.910396655400594","1.910396655400594","1.4140759408473969","1.4140759408473969","1.4140759408473969"
"1056","1.9249268372853596","1.9249268372853596","1.9249268372853596","1.5876235961914062","1.5876235961914062","1.5876235961914062","1.9275813500086467","1.9275813500086467","1.9275813500086467","1.616624504327774","1.616624504327774","1.616624504327774","1.933116356531779","1.933116356531779","1.933116356531779","1.591878890991211","1.591878890991211","1.591878890991211"
"1057","1.8478711313671536","1.8478711313671536","1.8478711313671536","1.344677895307541","1.344677895307541","1.344677895307541","1.8521098030938044","1.8521098030938044","1.8521098030938044","1.4019149839878082","1.4019149839878082","1.4019149839878082","1.8593748145633273","1.8593748145633273","1.8593748145633273","1.3429473042488098","1.3429473042488098","1.3429473042488098"
"1058","1.625696341196696","1.625696341196696","1.625696341196696","1.2648332118988037","1.2648332118988037","1.2648332118988037","1.6307799286312528","1.6307799286312528","1.6307799286312528","1.3062162399291992","1.3062162399291992","1.3062162399291992","1.6288931767145793","1.6288931767145793","1.6288931767145793","1.2653034329414368","1.2653034329414368","1.2653034329414368"
"1059","1.7772884501351252","1.7772884501351252","1.7772884501351252","1.3582957983016968","1.3582957983016968","1.3582957983016968","1.7816605700386896","1.7816605700386896","1.7816605700386896","1.4011792540550232","1.4011792540550232","1.4011792540550232","1.7834687365425959","1.7834687365425959","1.7834687365425959","1.3625761568546295","1.3625761568546295","1.3625761568546295"
"1060","1.987194259961446","1.987194259961446","1.987194259961446","1.5969482362270355","1.5969482362270355","1.5969482362270355","1.9905699623955622","1.9905699623955622","1.9905699623955622","1.6202070116996765","1.6202070116996765","1.6202070116996765","1.9923139015833538","1.9923139015833538","1.9923139015833538","1.5981518030166626","1.5981518030166626","1.5981518030166626"
"1061","1.7684704860051472","1.7684704860051472","1.7684704860051472","1.3232602179050446","1.3232602179050446","1.3232602179050446","1.7711235814624362","1.7711235814624362","1.7711235814624362","1.3919622898101807","1.3919622898101807","1.3919622898101807","1.7752582099702623","1.7752582099702623","1.7752582099702623","1.325097769498825","1.325097769498825","1.325097769498825"
"1062","1.7365317874484592","1.7365317874484592","1.7365317874484592","1.558650016784668","1.558650016784668","1.558650016784668","1.7408568726645575","1.7408568726645575","1.7408568726645575","1.582991600036621","1.582991600036621","1.582991600036621","1.7393075360192194","1.7393075360192194","1.7393075360192194","1.5593896806240082","1.5593896806240082","1.5593896806240082"
"1063","1.6775718132654827","1.6775718132654827","1.6775718132654827","1.293491542339325","1.293491542339325","1.293491542339325","1.6813910007476807","1.6813910007476807","1.6813910007476807","1.3477503955364227","1.3477503955364227","1.3477503955364227","1.6838714414172702","1.6838714414172702","1.6838714414172702","1.2941188216209412","1.2941188216209412","1.2941188216209412"
"1064","1.837725771798028","1.837725771798028","1.837725771798028","1.4592852592468262","1.4592852592468262","1.4592852592468262","1.8391138580110338","1.8391138580110338","1.8391138580110338","1.4973032772541046","1.4973032772541046","1.4973032772541046","1.8420681423611112","1.8420681423611112","1.8420681423611112","1.4557804465293884","1.4557804465293884","1.4557804465293884"
"1065","1.5638476212819417","1.5638476212819417","1.5638476212819417","1.0424548983573914","1.0424548983573914","1.0424548983573914","1.562211725446913","1.562211725446913","1.562211725446913","1.0903050601482391","1.0903050601482391","1.0903050601482391","1.5673446655273438","1.5673446655273438","1.5673446655273438","1.0410775542259216","1.0410775542259216","1.0410775542259216"
"1066","1.5027103026707966","1.5027103026707966","1.5027103026707966","1.1567337810993195","1.1567337810993195","1.1567337810993195","1.5068826807869806","1.5068826807869806","1.5068826807869806","1.1849633753299713","1.1849633753299713","1.1849633753299713","1.5058022737503052","1.5058022737503052","1.5058022737503052","1.1535614132881165","1.1535614132881165","1.1535614132881165"
"1067","1.7956877946853638","1.7956877946853638","1.7956877946853638","1.328825831413269","1.328825831413269","1.328825831413269","1.795933485031128","1.795933485031128","1.795933485031128","1.3833618760108948","1.3833618760108948","1.3833618760108948","1.8020469745000203","1.8020469745000203","1.8020469745000203","1.3237394392490387","1.3237394392490387","1.3237394392490387"
"1068","1.5643755462434557","1.5643755462434557","1.5643755462434557","1.218345284461975","1.218345284461975","1.218345284461975","1.5653758578830295","1.5653758578830295","1.5653758578830295","1.2553333342075348","1.2553333342075348","1.2553333342075348","1.5698705779181585","1.5698705779181585","1.5698705779181585","1.2137698233127594","1.2137698233127594","1.2137698233127594"
"1069","1.9529479609595404","1.9529479609595404","1.9529479609595404","1.6106308102607727","1.6106308102607727","1.6106308102607727","1.9560356537501018","1.9560356537501018","1.9560356537501018","1.6319526135921478","1.6319526135921478","1.6319526135921478","1.9597930775748358","1.9597930775748358","1.9597930775748358","1.6128846406936646","1.6128846406936646","1.6128846406936646"
"1070","1.8216888507207234","1.8216888507207234","1.8216888507207234","1.3636708557605743","1.3636708557605743","1.3636708557605743","1.8214913871553209","1.8214913871553209","1.8214913871553209","1.4160422384738922","1.4160422384738922","1.4160422384738922","1.8243414560953777","1.8243414560953777","1.8243414560953777","1.3598555624485016","1.3598555624485016","1.3598555624485016"
"1071","1.8175736003451877","1.8175736003451877","1.8175736003451877","1.3933116495609283","1.3933116495609283","1.3933116495609283","1.8206823137071397","1.8206823137071397","1.8206823137071397","1.4322908520698547","1.4322908520698547","1.4322908520698547","1.8233041763305664","1.8233041763305664","1.8233041763305664","1.3915115296840668","1.3915115296840668","1.3915115296840668"
"1072","1.6474507914649115","1.6474507914649115","1.6474507914649115","1.1958915293216705","1.1958915293216705","1.1958915293216705","1.649914026260376","1.649914026260376","1.649914026260376","1.2313371002674103","1.2313371002674103","1.2313371002674103","1.650620010164049","1.650620010164049","1.650620010164049","1.1969866752624512","1.1969866752624512","1.1969866752624512"
"1073","1.8491626050737169","1.8491626050737169","1.8491626050737169","1.3263063430786133","1.3263063430786133","1.3263063430786133","1.8535495864020453","1.8535495864020453","1.8535495864020453","1.4064359962940216","1.4064359962940216","1.4064359962940216","1.8578026162253485","1.8578026162253485","1.8578026162253485","1.325245201587677","1.325245201587677","1.325245201587677"
"1074","1.935300760798984","1.935300760798984","1.935300760798984","1.4669213593006134","1.4669213593006134","1.4669213593006134","1.9347643322414823","1.9347643322414823","1.9347643322414823","1.5106418132781982","1.5106418132781982","1.5106418132781982","1.9402290317747328","1.9402290317747328","1.9402290317747328","1.4694702923297882","1.4694702923297882","1.4694702923297882"
