"Step","longattn-fo-grad - loss","longattn-fo-grad - loss__MIN","longattn-fo-grad - loss__MAX","longattn-aux-v2 - loss","longattn-aux-v2 - loss__MIN","longattn-aux-v2 - loss__MAX","longattn-seperated - loss","longattn-seperated - loss__MIN","longattn-seperated - loss__MAX","longattn-no-muon - loss","longattn-no-muon - loss__MIN","longattn-no-muon - loss__MAX"
"942","","","","1.9267276786267757","1.9267276786267757","1.9267276786267757","1.8833159357309341","1.8833159357309341","1.8833159357309341","1.8996248077601194","1.8996248077601194","1.8996248077601194"
"943","","","","1.5073501635342836","1.5073501635342836","1.5073501635342836","1.467561649158597","1.467561649158597","1.467561649158597","1.4837420862168074","1.4837420862168074","1.4837420862168074"
"944","","","","1.5978334210813046","1.5978334210813046","1.5978334210813046","1.5466256644576788","1.5466256644576788","1.5466256644576788","1.5649728998541832","1.5649728998541832","1.5649728998541832"
"945","","","","1.3439629133790731","1.3439629133790731","1.3439629133790731","1.3071807380765676","1.3071807380765676","1.3071807380765676","1.3237694129347801","1.3237694129347801","1.3237694129347801"
"946","","","","1.5082188993692398","1.5082188993692398","1.5082188993692398","1.4689076486974955","1.4689076486974955","1.4689076486974955","1.4944010507315397","1.4944010507315397","1.4944010507315397"
"947","","","","1.3007517233490944","1.3007517233490944","1.3007517233490944","1.2595524620264769","1.2595524620264769","1.2595524620264769","1.2760976180434227","1.2760976180434227","1.2760976180434227"
"948","","","","1.5833675023168325","1.5833675023168325","1.5833675023168325","1.546165406703949","1.546165406703949","1.546165406703949","1.566516937687993","1.566516937687993","1.566516937687993"
"949","","","","1.504757508635521","1.504757508635521","1.504757508635521","1.467474926263094","1.467474926263094","1.467474926263094","1.4883339367806911","1.4883339367806911","1.4883339367806911"
"950","","","","1.6728734336793423","1.6728734336793423","1.6728734336793423","1.6318483408540487","1.6318483408540487","1.6318483408540487","1.6471401825547218","1.6471401825547218","1.6471401825547218"
"951","","","","1.393773328512907","1.393773328512907","1.393773328512907","1.3478049095720053","1.3478049095720053","1.3478049095720053","1.3629135303199291","1.3629135303199291","1.3629135303199291"
"952","","","","1.6416409742087126","1.6416409742087126","1.6416409742087126","1.6116338409483433","1.6116338409483433","1.6116338409483433","1.6420218963176012","1.6420218963176012","1.6420218963176012"
"953","","","","1.54113488830626","1.54113488830626","1.54113488830626","1.5027107819914818","1.5027107819914818","1.5027107819914818","1.5141822043806314","1.5141822043806314","1.5141822043806314"
"954","","","","1.6620803382247686","1.6620803382247686","1.6620803382247686","1.6242946684360504","1.6242946684360504","1.6242946684360504","1.641121469438076","1.641121469438076","1.641121469438076"
"955","","","","1.5699765384197235","1.5699765384197235","1.5699765384197235","1.5304546933621168","1.5304546933621168","1.5304546933621168","1.5473595913499594","1.5473595913499594","1.5473595913499594"
"956","","","","1.640071438625455","1.640071438625455","1.640071438625455","1.5897763706743717","1.5897763706743717","1.5897763706743717","1.6048881728202105","1.6048881728202105","1.6048881728202105"
"957","","","","1.770358931273222","1.770358931273222","1.770358931273222","1.7278862353414297","1.7278862353414297","1.7278862353414297","1.7376528587192297","1.7376528587192297","1.7376528587192297"
"958","","","","1.7308290619403124","1.7308290619403124","1.7308290619403124","1.6927261874079704","1.6927261874079704","1.6927261874079704","1.711356095969677","1.711356095969677","1.711356095969677"
"959","","","","1.5345568358898163","1.5345568358898163","1.5345568358898163","1.496518425643444","1.496518425643444","1.496518425643444","1.5127870850265026","1.5127870850265026","1.5127870850265026"
"960","","","","1.7787259742617607","1.7787259742617607","1.7787259742617607","1.7387969549745321","1.7387969549745321","1.7387969549745321","1.757883220911026","1.757883220911026","1.757883220911026"
"961","","","","1.627360712736845","1.627360712736845","1.627360712736845","1.5892172660678625","1.5892172660678625","1.5892172660678625","1.607038265094161","1.607038265094161","1.607038265094161"
"962","","","","1.6151883956044912","1.6151883956044912","1.6151883956044912","1.5717791002243757","1.5717791002243757","1.5717791002243757","1.5848871003836393","1.5848871003836393","1.5848871003836393"
"963","","","","1.4847105219960213","1.4847105219960213","1.4847105219960213","1.4448055401444435","1.4448055401444435","1.4448055401444435","1.4577789828181267","1.4577789828181267","1.4577789828181267"
"964","","","","1.6688068229705095","1.6688068229705095","1.6688068229705095","1.617075152695179","1.617075152695179","1.617075152695179","1.626631673425436","1.626631673425436","1.626631673425436"
"965","","","","1.6579964309930801","1.6579964309930801","1.6579964309930801","1.615687694400549","1.615687694400549","1.615687694400549","1.6306341607123613","1.6306341607123613","1.6306341607123613"
"966","","","","1.4284823928028345","1.4284823928028345","1.4284823928028345","1.3927190881222486","1.3927190881222486","1.3927190881222486","1.4127887915819883","1.4127887915819883","1.4127887915819883"
"967","","","","1.7803943809121847","1.7803943809121847","1.7803943809121847","1.732951683923602","1.732951683923602","1.732951683923602","1.7507941089570522","1.7507941089570522","1.7507941089570522"
"968","","","","1.6113784462213516","1.6113784462213516","1.6113784462213516","1.571402007713914","1.571402007713914","1.571402007713914","1.5853558350354433","1.5853558350354433","1.5853558350354433"
"969","","","","1.4729824587702751","1.4729824587702751","1.4729824587702751","1.421179512515664","1.421179512515664","1.421179512515664","1.443677557632327","1.443677557632327","1.443677557632327"
"970","","","","1.586584184318781","1.586584184318781","1.586584184318781","1.5496026538312435","1.5496026538312435","1.5496026538312435","1.5729964654892683","1.5729964654892683","1.5729964654892683"
"971","","","","1.5914786104112864","1.5914786104112864","1.5914786104112864","1.5538542196154594","1.5538542196154594","1.5538542196154594","1.5696732010692358","1.5696732010692358","1.5696732010692358"
"972","","","","1.3643653113394976","1.3643653113394976","1.3643653113394976","1.3233206141740084","1.3233206141740084","1.3233206141740084","1.3436952978372574","1.3436952978372574","1.3436952978372574"
"973","","","","1.811002004891634","1.811002004891634","1.811002004891634","1.7691126018762589","1.7691126018762589","1.7691126018762589","1.792056916281581","1.792056916281581","1.792056916281581"
"974","","","","1.54386174865067","1.54386174865067","1.54386174865067","1.5059151966124773","1.5059151966124773","1.5059151966124773","1.524864410981536","1.524864410981536","1.524864410981536"
"975","","","","1.6069157347083092","1.6069157347083092","1.6069157347083092","1.5602354481816292","1.5602354481816292","1.5602354481816292","1.576256649568677","1.576256649568677","1.576256649568677"
"976","","","","1.681427702307701","1.681427702307701","1.681427702307701","1.6402419563382864","1.6402419563382864","1.6402419563382864","1.6619631350040436","1.6619631350040436","1.6619631350040436"
"977","","","","1.60699319280684","1.60699319280684","1.60699319280684","1.5657631903886795","1.5657631903886795","1.5657631903886795","1.5802596602588892","1.5802596602588892","1.5802596602588892"
"978","","","","1.7129574287682772","1.7129574287682772","1.7129574287682772","1.6749158687889576","1.6749158687889576","1.6749158687889576","1.6933753229677677","1.6933753229677677","1.6933753229677677"
"979","","","","1.6725561060011387","1.6725561060011387","1.6725561060011387","1.6365616265684366","1.6365616265684366","1.6365616265684366","1.6597323957830667","1.6597323957830667","1.6597323957830667"
"980","","","","1.7763632014393806","1.7763632014393806","1.7763632014393806","1.73178581148386","1.73178581148386","1.73178581148386","1.7506298143416643","1.7506298143416643","1.7506298143416643"
"981","","","","1.432976245880127","1.432976245880127","1.432976245880127","1.3947821632027626","1.3947821632027626","1.3947821632027626","1.4124987218528986","1.4124987218528986","1.4124987218528986"
"982","","","","1.5725012365728617","1.5725012365728617","1.5725012365728617","1.5233900416642427","1.5233900416642427","1.5233900416642427","1.5392281208187342","1.5392281208187342","1.5392281208187342"
"983","","","","1.5392889194190502","1.5392889194190502","1.5392889194190502","1.4948767106980085","1.4948767106980085","1.4948767106980085","1.5128298830240965","1.5128298830240965","1.5128298830240965"
"984","","","","1.3207404743880033","1.3207404743880033","1.3207404743880033","1.2729916535317898","1.2729916535317898","1.2729916535317898","1.28438806720078","1.28438806720078","1.28438806720078"
"985","","","","1.5011622160673141","1.5011622160673141","1.5011622160673141","1.4614309426397085","1.4614309426397085","1.4614309426397085","1.4777565114200115","1.4777565114200115","1.4777565114200115"
"986","","","","1.8502875939011574","1.8502875939011574","1.8502875939011574","1.8073718752712011","1.8073718752712011","1.8073718752712011","1.8268788736313581","1.8268788736313581","1.8268788736313581"
"987","","","","1.340688794851303","1.340688794851303","1.340688794851303","1.3008133228868246","1.3008133228868246","1.3008133228868246","1.3114535491913557","1.3114535491913557","1.3114535491913557"
"988","","","","1.8403505142778158","1.8403505142778158","1.8403505142778158","1.7983168307691813","1.7983168307691813","1.7983168307691813","1.8137890789657831","1.8137890789657831","1.8137890789657831"
"989","","","","1.6124147474765778","1.6124147474765778","1.6124147474765778","1.56255061365664","1.56255061365664","1.56255061365664","1.5791025198996067","1.5791025198996067","1.5791025198996067"
"990","","","","1.5000180769711733","1.5000180769711733","1.5000180769711733","1.459629936143756","1.459629936143756","1.459629936143756","1.468417089432478","1.468417089432478","1.468417089432478"
"991","","","","1.5320429485291243","1.5320429485291243","1.5320429485291243","1.489930085837841","1.489930085837841","1.489930085837841","1.511385889723897","1.511385889723897","1.511385889723897"
"992","","","","1.5824254155158997","1.5824254155158997","1.5824254155158997","1.5364030785858631","1.5364030785858631","1.5364030785858631","1.5495680160820484","1.5495680160820484","1.5495680160820484"
"993","","","","1.93591745570302","1.93591745570302","1.93591745570302","1.8883085809648037","1.8883085809648037","1.8883085809648037","1.902877477928996","1.902877477928996","1.902877477928996"
"994","","","","1.4488313309848309","1.4488313309848309","1.4488313309848309","1.4077361784875393","1.4077361784875393","1.4077361784875393","1.4187643062323332","1.4187643062323332","1.4187643062323332"
"995","","","","1.468602117151022","1.468602117151022","1.468602117151022","1.4212249722331762","1.4212249722331762","1.4212249722331762","1.44232970289886","1.44232970289886","1.44232970289886"
"996","","","","1.4390975553542376","1.4390975553542376","1.4390975553542376","1.4042434263974428","1.4042434263974428","1.4042434263974428","1.4241605084389448","1.4241605084389448","1.4241605084389448"
"997","","","","1.8257854618132114","1.8257854618132114","1.8257854618132114","1.7845401670783758","1.7845401670783758","1.7845401670783758","1.8017880991101265","1.8017880991101265","1.8017880991101265"
"998","","","","1.863917265087366","1.863917265087366","1.863917265087366","1.8146997261792421","1.8146997261792421","1.8146997261792421","1.8322552051395178","1.8322552051395178","1.8322552051395178"
"999","","","","1.403436440974474","1.403436440974474","1.403436440974474","1.3579184114933014","1.3579184114933014","1.3579184114933014","1.3689473737031221","1.3689473737031221","1.3689473737031221"
"1000","","","","1.6811985056847334","1.6811985056847334","1.6811985056847334","1.6375053003430367","1.6375053003430367","1.6375053003430367","1.6494989264756441","1.6494989264756441","1.6494989264756441"
"1001","","","","1.5127714946866035","1.5127714946866035","1.5127714946866035","1.4720607493072748","1.4720607493072748","1.4720607493072748","1.4868774022907019","1.4868774022907019","1.4868774022907019"
"1002","","","","1.5007626079022884","1.5007626079022884","1.5007626079022884","1.4553169291466475","1.4553169291466475","1.4553169291466475","1.4814326539635658","1.4814326539635658","1.4814326539635658"
"1003","","","","1.5840374510735273","1.5840374510735273","1.5840374510735273","1.541826682165265","1.541826682165265","1.541826682165265","1.5560485925525427","1.5560485925525427","1.5560485925525427"
"1004","","","","1.476202478632331","1.476202478632331","1.476202478632331","1.438047306612134","1.438047306612134","1.438047306612134","1.4564134813845158","1.4564134813845158","1.4564134813845158"
"1005","","","","1.6149564199149609","1.6149564199149609","1.6149564199149609","1.5684601534157991","1.5684601534157991","1.5684601534157991","1.584229465574026","1.584229465574026","1.584229465574026"
"1006","","","","1.4854436572641134","1.4854436572641134","1.4854436572641134","1.4427917413413525","1.4427917413413525","1.4427917413413525","1.459206072613597","1.459206072613597","1.459206072613597"
"1007","","","","1.484013233333826","1.484013233333826","1.484013233333826","1.446702305227518","1.446702305227518","1.446702305227518","1.4629343822598457","1.4629343822598457","1.4629343822598457"
"1008","","","","1.5259961001574993","1.5259961001574993","1.5259961001574993","1.48455042950809","1.48455042950809","1.48455042950809","1.5019879713654518","1.5019879713654518","1.5019879713654518"
"1009","","","","1.7113337889313698","1.7113337889313698","1.7113337889313698","1.6758342515677214","1.6758342515677214","1.6758342515677214","1.6920277383178473","1.6920277383178473","1.6920277383178473"
"1010","","","","1.6097449976950884","1.6097449976950884","1.6097449976950884","1.5666417367756367","1.5666417367756367","1.5666417367756367","1.5861501302570105","1.5861501302570105","1.5861501302570105"
"1011","","","","1.6511058956384659","1.6511058956384659","1.6511058956384659","1.608017161488533","1.608017161488533","1.608017161488533","1.6334156580269337","1.6334156580269337","1.6334156580269337"
"1012","","","","1.792147720232606","1.792147720232606","1.792147720232606","1.7483522668480873","1.7483522668480873","1.7483522668480873","1.7684383150190115","1.7684383150190115","1.7684383150190115"
"1013","","","","1.4835856892168522","1.4835856892168522","1.4835856892168522","1.439163176342845","1.439163176342845","1.439163176342845","1.4489180743694305","1.4489180743694305","1.4489180743694305"
"1014","","","","1.6304473970085382","1.6304473970085382","1.6304473970085382","1.5933488383889198","1.5933488383889198","1.5933488383889198","1.614131335169077","1.614131335169077","1.614131335169077"
"1015","","","","1.3730844836682081","1.3730844836682081","1.3730844836682081","1.3241012897342443","1.3241012897342443","1.3241012897342443","1.336747331544757","1.336747331544757","1.336747331544757"
"1016","","","","1.5985110346227884","1.5985110346227884","1.5985110346227884","1.547537775710225","1.547537775710225","1.547537775710225","1.561733404174447","1.561733404174447","1.561733404174447"
"1017","","","","1.5179271642118692","1.5179271642118692","1.5179271642118692","1.4746278878301382","1.4746278878301382","1.4746278878301382","1.4878291562199593","1.4878291562199593","1.4878291562199593"
"1018","","","","1.8198188357055187","1.8198188357055187","1.8198188357055187","1.7762371953576803","1.7762371953576803","1.7762371953576803","1.7943678703159094","1.7943678703159094","1.7943678703159094"
"1019","","","","1.3782602529972792","1.3782602529972792","1.3782602529972792","1.3392183408141136","1.3392183408141136","1.3392183408141136","1.3534959815442562","1.3534959815442562","1.3534959815442562"
"1020","","","","1.4628514479845762","1.4628514479845762","1.4628514479845762","1.4268227145075798","1.4268227145075798","1.4268227145075798","1.4406307227909565","1.4406307227909565","1.4406307227909565"
"1021","","","","1.6679308358579874","1.6679308358579874","1.6679308358579874","1.6267395000904799","1.6267395000904799","1.6267395000904799","1.6398561801761389","1.6398561801761389","1.6398561801761389"
"1022","","","","1.4809676706790924","1.4809676706790924","1.4809676706790924","1.4412530772387981","1.4412530772387981","1.4412530772387981","1.4657522682100534","1.4657522682100534","1.4657522682100534"
"1023","","","","1.5839565806090832","1.5839565806090832","1.5839565806090832","1.535437397658825","1.535437397658825","1.535437397658825","1.5503492895513773","1.5503492895513773","1.5503492895513773"
"1024","","","","1.405017288401723","1.405017288401723","1.405017288401723","1.365468319505453","1.365468319505453","1.365468319505453","1.3820176292210817","1.3820176292210817","1.3820176292210817"
"1025","","","","1.6513121239840984","1.6513121239840984","1.6513121239840984","1.6068786811083555","1.6068786811083555","1.6068786811083555","1.619174063205719","1.619174063205719","1.619174063205719"
"1026","","","","1.6392276994884014","1.6392276994884014","1.6392276994884014","1.5940194800496101","1.5940194800496101","1.5940194800496101","1.6080632582306862","1.6080632582306862","1.6080632582306862"
"1027","","","","1.2686062511056662","1.2686062511056662","1.2686062511056662","1.227725327014923","1.227725327014923","1.227725327014923","1.246515030041337","1.246515030041337","1.246515030041337"
"1028","","","","1.4716896805912256","1.4716896805912256","1.4716896805912256","1.4348003137856722","1.4348003137856722","1.4348003137856722","1.4446121267974377","1.4446121267974377","1.4446121267974377"
"1029","","","","1.7570689097046852","1.7570689097046852","1.7570689097046852","1.7136360052973032","1.7136360052973032","1.7136360052973032","1.730206921696663","1.730206921696663","1.730206921696663"
"1030","","","","1.6329359821975231","1.6329359821975231","1.6329359821975231","1.5894290152937174","1.5894290152937174","1.5894290152937174","1.6095572393387556","1.6095572393387556","1.6095572393387556"
"1031","","","","1.7564939502626657","1.7564939502626657","1.7564939502626657","1.717576650902629","1.717576650902629","1.717576650902629","1.739035964012146","1.739035964012146","1.739035964012146"
"1032","","","","1.6476554740220308","1.6476554740220308","1.6476554740220308","1.6099154651165009","1.6099154651165009","1.6099154651165009","1.631170665845275","1.631170665845275","1.631170665845275"
"1033","","","","1.411409879103303","1.411409879103303","1.411409879103303","1.3632873483002186","1.3632873483002186","1.3632873483002186","1.3757908307015896","1.3757908307015896","1.3757908307015896"
"1034","","","","1.4966406468302011","1.4966406468302011","1.4966406468302011","1.4590149577707052","1.4590149577707052","1.4590149577707052","1.4848719704896212","1.4848719704896212","1.4848719704896212"
"1035","","","","1.4669110756367445","1.4669110756367445","1.4669110756367445","1.4328840095549822","1.4328840095549822","1.4328840095549822","1.45300885848701","1.45300885848701","1.45300885848701"
"1036","","","","1.6455844808369875","1.6455844808369875","1.6455844808369875","1.5983869787305593","1.5983869787305593","1.5983869787305593","1.6028545498847961","1.6028545498847961","1.6028545498847961"
"1037","","","","1.6578387562185526","1.6578387562185526","1.6578387562185526","1.6110314559191465","1.6110314559191465","1.6110314559191465","1.6305725704878569","1.6305725704878569","1.6305725704878569"
"1038","","","","1.8321435395628214","1.8321435395628214","1.8321435395628214","1.788634780794382","1.788634780794382","1.788634780794382","1.7975008431822062","1.7975008431822062","1.7975008431822062"
"1039","","","","1.5989235118031502","1.5989235118031502","1.5989235118031502","1.5569680221378803","1.5569680221378803","1.5569680221378803","1.5803283266723156","1.5803283266723156","1.5803283266723156"
"1040","","","","1.6771878749132156","1.6771878749132156","1.6771878749132156","1.6268386207520962","1.6268386207520962","1.6268386207520962","1.6347272247076035","1.6347272247076035","1.6347272247076035"
"1041","","","","1.6322503052651882","1.6322503052651882","1.6322503052651882","1.5917278192937374","1.5917278192937374","1.5917278192937374","1.6048476193100214","1.6048476193100214","1.6048476193100214"
"1042","","","","1.6298252250999212","1.6298252250999212","1.6298252250999212","1.5787387546151876","1.5787387546151876","1.5787387546151876","1.5922830142080784","1.5922830142080784","1.5922830142080784"
"1043","","","","1.5724113546311855","1.5724113546311855","1.5724113546311855","1.5195950083434582","1.5195950083434582","1.5195950083434582","1.5364495236426592","1.5364495236426592","1.5364495236426592"
"1044","","","","1.4959771763533354","1.4959771763533354","1.4959771763533354","1.443619279190898","1.443619279190898","1.443619279190898","1.4617199748754501","1.4617199748754501","1.4617199748754501"
"1045","","","","1.6035977825522423","1.6035977825522423","1.6035977825522423","1.5629449971020222","1.5629449971020222","1.5629449971020222","1.5775759480893612","1.5775759480893612","1.5775759480893612"
"1046","","","","1.418693931773305","1.418693931773305","1.418693931773305","1.3777097146958113","1.3777097146958113","1.3777097146958113","1.3934176787734032","1.3934176787734032","1.3934176787734032"
"1047","","","","1.5984608009457588","1.5984608009457588","1.5984608009457588","1.5556845050305128","1.5556845050305128","1.5556845050305128","1.566948203369975","1.566948203369975","1.566948203369975"
"1048","","","","1.4505790527909994","1.4505790527909994","1.4505790527909994","1.4087841715663671","1.4087841715663671","1.4087841715663671","1.4185671396553516","1.4185671396553516","1.4185671396553516"
"1049","","","","1.444320173934102","1.444320173934102","1.444320173934102","1.402407232671976","1.402407232671976","1.402407232671976","1.4114086870104074","1.4114086870104074","1.4114086870104074"
"1050","","","","1.7239507101476192","1.7239507101476192","1.7239507101476192","1.680477786809206","1.680477786809206","1.680477786809206","1.6918294448405504","1.6918294448405504","1.6918294448405504"
"1051","","","","1.4500739146023989","1.4500739146023989","1.4500739146023989","1.4062809199094772","1.4062809199094772","1.4062809199094772","1.4267399739474058","1.4267399739474058","1.4267399739474058"
"1052","","","","2.0472586639225483","2.0472586639225483","2.0472586639225483","2.0057981554418802","2.0057981554418802","2.0057981554418802","2.021110350266099","2.021110350266099","2.021110350266099"
"1053","","","","1.7426757477223873","1.7426757477223873","1.7426757477223873","1.7061403840780258","1.7061403840780258","1.7061403840780258","1.727807629853487","1.727807629853487","1.727807629853487"
"1054","","","","1.6216995306313038","1.6216995306313038","1.6216995306313038","1.5777833256870508","1.5777833256870508","1.5777833256870508","1.5967566929757595","1.5967566929757595","1.5967566929757595"
"1055","","","","1.68490756675601","1.68490756675601","1.68490756675601","1.640115199610591","1.640115199610591","1.640115199610591","1.659342085942626","1.659342085942626","1.659342085942626"
"1056","","","","1.7885945793241262","1.7885945793241262","1.7885945793241262","1.7421216890215874","1.7421216890215874","1.7421216890215874","1.7552309948951006","1.7552309948951006","1.7552309948951006"
"1057","","","","1.6357013434171677","1.6357013434171677","1.6357013434171677","1.594439184293151","1.594439184293151","1.594439184293151","1.6159291993826628","1.6159291993826628","1.6159291993826628"
"1058","","","","1.5170178320258856","1.5170178320258856","1.5170178320258856","1.4653285276144743","1.4653285276144743","1.4653285276144743","1.4824921991676092","1.4824921991676092","1.4824921991676092"
"1059","","","","1.549801580607891","1.549801580607891","1.549801580607891","1.510979039594531","1.510979039594531","1.510979039594531","1.5293945278972387","1.5293945278972387","1.5293945278972387"
"1060","","","","1.828451544046402","1.828451544046402","1.828451544046402","1.788369907066226","1.788369907066226","1.788369907066226","1.804247884079814","1.804247884079814","1.804247884079814"
"1061","","","","1.5918890796601772","1.5918890796601772","1.5918890796601772","1.556497048586607","1.556497048586607","1.556497048586607","1.5839999113231897","1.5839999113231897","1.5839999113231897"
"1062","","","","1.6856240052729845","1.6856240052729845","1.6856240052729845","1.6358007490634918","1.6358007490634918","1.6358007490634918","1.6506219692528248","1.6506219692528248","1.6506219692528248"
"1063","","","","1.544161232188344","1.544161232188344","1.544161232188344","1.5022784695029259","1.5022784695029259","1.5022784695029259","1.5219092350453138","1.5219092350453138","1.5219092350453138"
"1064","","","","1.6991849597543478","1.6991849597543478","1.6991849597543478","1.644777501001954","1.644777501001954","1.644777501001954","1.6629789397120476","1.6629789397120476","1.6629789397120476"
"1065","","","","1.3482400178909302","1.3482400178909302","1.3482400178909302","1.3006450301036239","1.3006450301036239","1.3006450301036239","1.3148075640201569","1.3148075640201569","1.3148075640201569"
"1066","","","","1.3853508345782757","1.3853508345782757","1.3853508345782757","1.3411484770476818","1.3411484770476818","1.3411484770476818","1.3548351172357798","1.3548351172357798","1.3548351172357798"
"1067","","","","1.6200468316674232","1.6200468316674232","1.6200468316674232","1.5779090393334627","1.5779090393334627","1.5779090393334627","1.5977371148765087","1.5977371148765087","1.5977371148765087"
"1068","","","","1.367033164948225","1.367033164948225","1.367033164948225","1.3212620839476585","1.3212620839476585","1.3212620839476585","1.3403012063354254","1.3403012063354254","1.3403012063354254"
"1069","","","","1.8308890257030725","1.8308890257030725","1.8308890257030725","1.7804696708917618","1.7804696708917618","1.7804696708917618","1.7922847121953964","1.7922847121953964","1.7922847121953964"
"1070","","","","1.5856112893670797","1.5856112893670797","1.5856112893670797","1.5415468607097864","1.5415468607097864","1.5415468607097864","1.5590148493647575","1.5590148493647575","1.5590148493647575"
"1071","","","","1.6244665123522282","1.6244665123522282","1.6244665123522282","1.5776411667466164","1.5776411667466164","1.5776411667466164","1.5972293615341187","1.5972293615341187","1.5972293615341187"
"1072","","","","1.4414043817669153","1.4414043817669153","1.4414043817669153","1.3975610341876745","1.3975610341876745","1.3975610341876745","1.4140639416873455","1.4140639416873455","1.4140639416873455"
"1073","","","","1.609090119600296","1.609090119600296","1.609090119600296","1.5700225550681353","1.5700225550681353","1.5700225550681353","1.6040171328932047","1.6040171328932047","1.6040171328932047"
"1074","","","","1.760467967018485","1.760467967018485","1.760467967018485","1.7175188902765512","1.7175188902765512","1.7175188902765512","1.7343023773282766","1.7343023773282766","1.7343023773282766"
"1075","","","","1.5261739287525415","1.5261739287525415","1.5261739287525415","1.4856695532798767","1.4856695532798767","1.4856695532798767","1.5027100685983896","1.5027100685983896","1.5027100685983896"
"1076","","","","1.900964718312025","1.900964718312025","1.900964718312025","1.8524405416101217","1.8524405416101217","1.8524405416101217","1.8682105001062155","1.8682105001062155","1.8682105001062155"
"1077","","","","1.6276430524885654","1.6276430524885654","1.6276430524885654","1.5893239919096231","1.5893239919096231","1.5893239919096231","1.6054158508777618","1.6054158508777618","1.6054158508777618"
"1078","","","","1.525189133360982","1.525189133360982","1.525189133360982","1.4812146816402674","1.4812146816402674","1.4812146816402674","1.4976763594895601","1.4976763594895601","1.4976763594895601"
"1079","","","","1.6414959598332644","1.6414959598332644","1.6414959598332644","1.591926645487547","1.591926645487547","1.591926645487547","1.606315353885293","1.606315353885293","1.606315353885293"
"1080","","","","1.2706373389810324","1.2706373389810324","1.2706373389810324","1.2297590421512723","1.2297590421512723","1.2297590421512723","1.2452826499938965","1.2452826499938965","1.2452826499938965"
"1081","","","","1.768247403204441","1.768247403204441","1.768247403204441","1.7271212581545115","1.7271212581545115","1.7271212581545115","1.7394987475126982","1.7394987475126982","1.7394987475126982"
"1082","","","","1.6960962861776352","1.6960962861776352","1.6960962861776352","1.6561098396778107","1.6561098396778107","1.6561098396778107","1.6816623751074076","1.6816623751074076","1.6816623751074076"
"1083","","","","1.8474890105426311","1.8474890105426311","1.8474890105426311","1.8002893701195717","1.8002893701195717","1.8002893701195717","1.813646411523223","1.813646411523223","1.813646411523223"
"1084","","","","1.4840621836483479","1.4840621836483479","1.4840621836483479","1.4408413171768188","1.4408413171768188","1.4408413171768188","1.4560271743685007","1.4560271743685007","1.4560271743685007"
"1085","","","","1.8948137927800417","1.8948137927800417","1.8948137927800417","1.8493497241288424","1.8493497241288424","1.8493497241288424","1.8674854934215546","1.8674854934215546","1.8674854934215546"
"1086","","","","1.3997242152690887","1.3997242152690887","1.3997242152690887","1.3573210630565882","1.3573210630565882","1.3573210630565882","1.3721720483154058","1.3721720483154058","1.3721720483154058"
"1087","","","","1.8582562766969204","1.8582562766969204","1.8582562766969204","1.8149910867214203","1.8149910867214203","1.8149910867214203","1.8335013035684824","1.8335013035684824","1.8335013035684824"
"1088","","","","1.155273774638772","1.155273774638772","1.155273774638772","1.1150608072057366","1.1150608072057366","1.1150608072057366","1.1341593023389578","1.1341593023389578","1.1341593023389578"
"1089","","","","1.5953618045896292","1.5953618045896292","1.5953618045896292","1.5420182440429926","1.5420182440429926","1.5420182440429926","1.5619645807892084","1.5619645807892084","1.5619645807892084"
"1090","","","","1.4346993900835514","1.4346993900835514","1.4346993900835514","1.394593246281147","1.394593246281147","1.394593246281147","1.4089303892105818","1.4089303892105818","1.4089303892105818"
"1091","","","","1.5718257278203964","1.5718257278203964","1.5718257278203964","1.5297537315636873","1.5297537315636873","1.5297537315636873","1.544387474656105","1.544387474656105","1.544387474656105"
"1092","","","","1.56651003472507","1.56651003472507","1.56651003472507","1.5258885771036148","1.5258885771036148","1.5258885771036148","1.5473649390041828","1.5473649390041828","1.5473649390041828"
"1093","","","","1.6966551393270493","1.6966551393270493","1.6966551393270493","1.642506618052721","1.642506618052721","1.642506618052721","1.661642862483859","1.661642862483859","1.661642862483859"
"1094","","","","1.7442335486412048","1.7442335486412048","1.7442335486412048","1.6911622546613216","1.6911622546613216","1.6911622546613216","1.7046361211687326","1.7046361211687326","1.7046361211687326"
"1095","","","","1.3049205914139748","1.3049205914139748","1.3049205914139748","1.2605855111032724","1.2605855111032724","1.2605855111032724","1.268162578344345","1.268162578344345","1.268162578344345"
"1096","","","","1.4473967105150223","1.4473967105150223","1.4473967105150223","1.4008494447916746","1.4008494447916746","1.4008494447916746","1.41198337264359","1.41198337264359","1.41198337264359"
"1097","","","","1.420359468087554","1.420359468087554","1.420359468087554","1.3713353890925646","1.3713353890925646","1.3713353890925646","1.3882599640637636","1.3882599640637636","1.3882599640637636"
"1098","","","","1.5541429910808802","1.5541429910808802","1.5541429910808802","1.5067910142242908","1.5067910142242908","1.5067910142242908","1.5221397392451763","1.5221397392451763","1.5221397392451763"
"1099","","","","1.454461159184575","1.454461159184575","1.454461159184575","1.4171104729175568","1.4171104729175568","1.4171104729175568","1.4395412225276232","1.4395412225276232","1.4395412225276232"
"1100","","","","1.842794654890895","1.842794654890895","1.842794654890895","1.7989711686968803","1.7989711686968803","1.7989711686968803","1.814868563786149","1.814868563786149","1.814868563786149"
